0.478125,0.15277777777777785,0.7429468631744385,0.5,0.3,0.5348249077796936,0.44218749999999996,0.31388888888888894,0.4193679988384247,0.41562499999999997,0.49166666666666675,0.5299568176269531,0.396875,0.6388888888888888,0.646851122379303,0.559375,0.2972222222222222,0.4849596917629242,0.6140625,0.4444444444444445,0.09881441295146942,0.6140625,0.2916666666666667,0.21145710349082947,0.475,0.5833333333333335,0.07040964066982269,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47187499999999993,0.13888888888888895,0.8045611381530762,0.49531249999999993,0.13888888888888895,0.845018744468689,0,0,0,0.521875,0.1694444444444445,0.8241965174674988,0,0,0
0.47968750000000004,0.15277777777777785,0.7463459372520447,0.5,0.3,0.525357723236084,0.4421875,0.3166666666666667,0.44099247455596924,0.41875,0.49166666666666675,0.5474606156349182,0.3984375,0.6388888888888888,0.6438863277435303,0.5578125,0.29444444444444445,0.5345609784126282,0.6140625,0.44722222222222224,0.3188670873641968,0.6234375,0.30555555555555564,0.13569360971450806,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.13888888888888895,0.83992999792099,0.49687499999999996,0.13888888888888895,0.8379552364349365,0,0,0,0.525,0.1694444444444445,0.8335571885108948,0,0,0
0.47968750000000004,0.15277777777777785,0.7516979575157166,0.5,0.3,0.5220667123794556,0.4421875,0.3166666666666667,0.43822866678237915,0.41875,0.49166666666666675,0.5574237108230591,0.3984375,0.6388888888888888,0.6482229232788086,0.5578125,0.29444444444444445,0.5288239121437073,0.6140625,0.44722222222222224,0.3321533799171448,0.625,0.30555555555555564,0.14801828563213348,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.13888888888888895,0.8350880146026611,0.49687499999999996,0.13888888888888895,0.8396042585372925,0,0,0,0.525,0.1694444444444445,0.8404138088226318,0,0,0
0.47968750000000004,0.15277777777777785,0.7568519115447998,0.5,0.3,0.5148859620094299,0.4421875,0.3166666666666667,0.43482109904289246,0.41875,0.49166666666666675,0.5509909987449646,0.3984375,0.6388888888888888,0.6488745808601379,0.5578125,0.29444444444444445,0.5244637131690979,0.6140625,0.44722222222222224,0.342312753200531,0.6234375,0.3083333333333334,0.15906067192554474,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.13888888888888895,0.8327488899230957,0.49687499999999996,0.13888888888888895,0.8421114087104797,0,0,0,0.525,0.1694444444444445,0.8403697609901428,0,0,0
0.47968750000000004,0.1555555555555556,0.7326624393463135,0.5,0.3,0.5369973182678223,0.4453125,0.3166666666666667,0.43684104084968567,0.41875,0.4972222222222223,0.5902997851371765,0.4,0.6416666666666666,0.6503757834434509,0.5546875,0.2972222222222222,0.4860690236091614,0.60625,0.4527777777777778,0.48501357436180115,0.63125,0.3277777777777778,0.45748141407966614,0.48124999999999996,0.5777777777777777,0.0662299171090126,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.14166666666666672,0.8180542588233948,0.49687499999999996,0.14166666666666672,0.8472086191177368,0,0,0,0.525,0.17222222222222228,0.8454163670539856,0,0,0
0.47968750000000004,0.1555555555555556,0.7302799820899963,0.5,0.3,0.5480868220329285,0.4453125,0.3166666666666667,0.43543893098831177,0.41875,0.4944444444444445,0.5939277410507202,0.4,0.6416666666666666,0.6486241221427917,0.5546875,0.2972222222222222,0.49312686920166016,0.6046875,0.4527777777777778,0.448591947555542,0.63125,0.3277777777777778,0.4532930552959442,0.4828125,0.5777777777777777,0.07181384414434433,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.14166666666666672,0.8184771537780762,0.49687499999999996,0.14166666666666672,0.844167172908783,0,0,0,0.525,0.17222222222222228,0.8421034812927246,0,0,0
0.47968750000000004,0.1555555555555556,0.7339110970497131,0.5,0.3,0.5454955101013184,0.4453125,0.3166666666666667,0.43739497661590576,0.41875,0.4972222222222223,0.5874778628349304,0.4,0.6416666666666666,0.653047502040863,0.5546875,0.2972222222222222,0.49470072984695435,0.6046875,0.4527777777777778,0.4490441679954529,0.63125,0.3277777777777778,0.45506590604782104,0.4828125,0.575,0.07511161267757416,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47343749999999996,0.14166666666666672,0.8175777196884155,0.49687499999999996,0.14166666666666672,0.8431918025016785,0,0,0,0.525,0.17222222222222228,0.8384764194488525,0,0,0
0.478125,0.16111111111111115,0.7517922520637512,0.5,0.3,0.5883225798606873,0.4453125,0.31388888888888894,0.415172815322876,0.4171875,0.5083333333333333,0.5903561115264893,0.39999999999999997,0.6416666666666666,0.6818205714225769,0.553125,0.3,0.5184801816940308,0.590625,0.45,0.3038305938243866,0.6281249999999999,0.3722222222222223,0.28666529059410095,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47187499999999993,0.14722222222222225,0.7959990501403809,0.49531249999999993,0.1444444444444445,0.826228141784668,0,0,0,0.5234375,0.17500000000000004,0.8418818116188049,0,0,0
0.478125,0.16111111111111115,0.7526219487190247,0.5,0.3,0.6028955578804016,0.4453125,0.31388888888888894,0.4237719476222992,0.41874999999999996,0.5055555555555555,0.5791478753089905,0.39999999999999997,0.6416666666666666,0.6868308782577515,0.553125,0.3,0.5217677354812622,0.590625,0.45,0.32956579327583313,0.6281249999999999,0.3722222222222223,0.32781246304512024,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47187499999999993,0.14722222222222225,0.7974187731742859,0.49531249999999993,0.1444444444444445,0.8270929455757141,0,0,0,0.5234375,0.17500000000000004,0.8422237634658813,0,0,0
0.478125,0.16111111111111115,0.7526468634605408,0.5,0.3,0.6026392579078674,0.4453125,0.31388888888888894,0.4326111376285553,0.41874999999999996,0.5055555555555555,0.5919370651245117,0.39999999999999997,0.6416666666666666,0.6899093389511108,0.5546875,0.3,0.5229794979095459,0.590625,0.45,0.3414359390735626,0.6281249999999999,0.3722222222222223,0.3286595046520233,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.47187499999999993,0.14722222222222225,0.7978469133377075,0.49531249999999993,0.1444444444444445,0.8265010714530945,0,0,0,0.5234375,0.17500000000000004,0.8431004285812378,0,0,0
